seller_id,seller_city,seller_state,seller_region,seller_zip_code_prefix
31344c16881c08a8a72c6d2eb29918c1,Uba,MG,Southeast,36500
4e42581f08e8cfc7c090f930bac4552a,Portoferreira,SP,Southeast,13660
9a208dee8f95cfdf00760c4d627828ec,Belford Roxo,RJ,Southeast,26125
d58d521f3789def2e7a22715e0badd93,Sao Paulo,SP,Southeast,3643
0aea4c6ae1505b3228ddf3dd7822ee5b,Sorocaba,SP,Southeast,18080
b3809b8d4394588a47c8470ea331e135,Sao Paulo,SP,Southeast,4810
fcb5ace8bcc92f75707dc0f01a27d269,Guarulhos,SP,Southeast,7032
6a0cbc8af2e8abd1bdfb777943d174c6,Batatais,SP,Southeast,14312
1b0b0f4f95e962d6f32fe90c759d0479,Sao Paulo,SP,Southeast,2737
70126eecc6aa1274392a1743866e9678,Barueri,SP,Southeast,6449
cb0b3bcf14e0a709df412a99424a59d7,Sao Paulo,SP,Southeast,4255
8931a84a914b3fe9b1ddaa4d704947ca,Sao Paulo,SP,Southeast,8410
7681ef142fd2c19048da7430856b5588,Guarulhos,SP,Southeast,7074
3771c85bac139d2344864ede5d9341e3,Sorocaba,SP,Southeast,18087
7ddcbb64b5bc1ef36ca8c151f6ec77df,Sao Paulo,SP,Southeast,4403
02b72cdeb9cfcc429f1af6f4e3f3b737,Ibitinga,SP,Southeast,14940
3481aa57cd91f9f9d3fa1fa12d9a3bf7,Capivari,SP,Southeast,13360
a218df5c097b0ca409cfaac1488cc7f6,Araraquara,SP,Southeast,14806
bd0389da23d89b726abf911cccc54596,Brasilia,DF,Central-West,71691
af3ef48d0e13835e529c29ac573c63e5,Araraquara,SP,Southeast,14802
855668e0971d4dfd7bef1b6a4133b41b,Itatiba,SP,Southeast,13257
77e4abfd739aed9c46480f90f81c0eb4,Brasilia,DF,Central-West,70767
bac44fa8e13424950488659b5f765c41,Sao Paulo,SP,Southeast,4534
863d2ebcd347ce4922de7a0f9a5581d6,Rio De Janeiro,RJ,Southeast,21041
1c68394e931a64f90ea236c5ea590300,Sarandi,PR,South,87114
95b293867b5862941c9cd74f756a3c68,Sao Paulo,SP,Southeast,8223
e62b2d6ac10570a035a30bafcf01d263,Sao Paulo,SP,Southeast,5767
f63d8f293af3a6454377546bd9dd19ff,Votorantim,SP,Southeast,18110
7a425d299613df3e613bcf9d2eaf5c49,Rio De Janeiro,RJ,Southeast,22790
6bb0724edf0b62fb91ac404873a97241,Cotia,SP,Southeast,6700
112453736dbe3889cfb74e1aaa0ba0c1,Sao Paulo,SP,Southeast,3520
f593898ec748b7a8cb81fc04edafd98a,Pedreira,SP,Southeast,13920
96f7c797de9ca20efbe14545bed63eec,Cravinhos,SP,Southeast,14140
77530e9772f57a62c906e1c21538ab82,Curitiba,PR,South,80310
297d5eccd19fa9a83b2630071ff105e4,Curitiba,PR,South,80710
191d55f7edb8524d525ed01b20fe32e8,Brasilia,DF,Central-West,73020
ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,Sao Paulo,SP,Southeast,8140
5733d806668f8712c24b9abaefbfa642,Chapeco,SP,Southeast,89803
65b081a070633e057c462abdd6fb9dd8,Morrinhos,GO,Central-West,75650
edf96ef93ed595084bbcbd9224bd2894,Sao Paulo,SP,Southeast,1545
6a8b085f816a1f75f92dbac6eb545f8f,Bebedouro,SP,Southeast,14709
f3295428338a40977a03f555246a70f4,Vitoria,ES,Southeast,29032
75fbb52eda0cbc24f479d3b2fbfa8d3e,Goiania,GO,Central-West,74560
e5d4b2b0c3bca22085f7a19a28de0c42,Joinville,SC,South,89201
6187a137b2af59dfdbad8d9f8c373c14,Osasco,SP,Southeast,6268
062ce95fa2ad4dfaedfc79260130565f,Lajeado,RS,South,95913
c200c73f9d7e5a08ca439d6a0803da7c,Almirante Tamandare,PR,South,83507
2ee0a0689f2f6a72f35a7cb6033f6e7e,Presidente Prudente,SP,Southeast,19025
a08692680c77d30a0b4280da5df01c5a,Sao Paulo,SP,Southeast,4719
dd533b429f380718b70ad9922c294bae,Barretos,SP,Southeast,14781
582d4f8675b945722eda7c0cb61ba4c7,Bertioga,SP,Southeast,11250
74636e24f01da9268b0ed88dacd8513e,Sao Paulo,SP,Southeast,2941
09bad886111255c5b5030314fc7f1a4a,Sao Paulo,SP,Southeast,1022
94144541854e298c2d976cb893b81343,Viamao,RS,South,94451
bf84056e679dbe9c69929847a40e338f,Sao Paulo,SP,Southeast,2537
21c62b998a043ebe31161d38f84929fc,Fortaleza,CE,Northeast,60110
02d35243ea2e497335cd0f076b45675d,Natal,RN,Northeast,59077
1c129092bf23f28a5930387c980c0dfc,Sao Paulo,SP,Southeast,2972
a1040efe9ff4a6f93c28b0499eada8f5,Jundiai,SP,Southeast,13210
2d9e8987a2ea5cf88dce330249043ff1,Jaci,SP,Southeast,15155
fdf736c18c589ed030e058312203e1b2,Pocos De Caldas,MG,Southeast,37704
e433f5fd4050e3352b5d83522b7fe24b,Arapongas,PR,South,86702
b01c2b7b8599b325103ebcddc67413e1,Venancio Aires,RS,South,95800
bb5d956dece964a06c12bceb66b923ae,Rio De Janeiro,RJ,Southeast,20930
3afc536624bc2e65bddfb5db33cc01f3,Belo Horizonte,MG,Southeast,30150
8090490573c6c0aa343a7231ebcb8c86,Sao Paulo - Sp,SP,Southeast,4130
26d6bbee02420494d471c9f6436929c0,Curitiba,PR,South,81530
602044f2c16190c2c6e45eb35c2e21cb,Ibitinga,SP,Southeast,14940
b347677812ea483b0f528eaf8cbc09b7,Curitiba,PR,South,82540
d94ba08b99bedd6a5f6c875ecc4a6fac,Apucarana,PR,South,86800
880ce4951cf857ab1d9e0b75c1d856f4,Belo Horizont,MG,Southeast,31255
b499c00f28f4b7069ff6550af8c1348a,Limeira,SP,Southeast,13481
7a2d2949aea47fab95fd98d6c9f618b1,Curitiba,PR,South,81350
fad44952713764836814be105382aee5,Rio De Janeiro,RJ,Southeast,21340
f1ed6bd0a9b11b581f16c851c6a5a527,Porto Alegre,RS,South,90240
624f4ece8da4aafb77699233d480f8ef,Sao Paulo,SP,Southeast,5138
95e03ca3d4146e4011985981aeb959b9,Rio De Janeiro,RJ,Southeast,21210
1771297ac436903d1dd6b0e9279aa505,Guarulhos,SP,Southeast,7025
1d503743d2526f03f0c2c89540ee008c,Sao Paulo,SP,Southeast,1035
fc5a0d7a310a7a41abf86a458585ff2b,Sao Paulo,SP,Southeast,3655
e1bed63d68ac36fe1f3061befe196af5,Mogi Guacu,SP,Southeast,13848
73da1880b39c71de2b262bc7720c1494,Sao Carlos,SP,Southeast,13560
df560393f3a51e74553ab94004ba5c87,Loanda,PR,South,87900
253f95b3a0e6983ae18aed49fbc2b845,Sao Paulo,SP,Southeast,4141
834f3294fba9f932f56edc879193f925,Araraquara,SP,Southeast,14808
6c177e38df6d3f34182b1f1d427231bf,Curitiba,PR,South,80430
08d0949a9a17c027262db1f3c450c26c,Cascavel,PR,South,85804
11fb6f6d341adbe19e81733701704635,Sao Paulo,SP,Southeast,4133
04843805947f0fc584fc1969b6e50fe7,Ivoti,RS,South,93900
e3b4998c7a498169dc7bce44e6bb6277,Sao Paulo,SP,Southeast,3635
a37c340b91cb0169e8b029db6440fba2,Sao Paulo,SP,Southeast,4424
e628d4a53c109f09ca88098338b3a3f5,Belo Horizonte,MG,Southeast,30170
381c83fdca332ea6afd896da20bf6e4a,Curitiba,PR,South,80010
6fd52c528dcb38be2eea044946b811f8,Sao Paulo,SP,Southeast,8180
189ca3538ce9f920cacf0f982cbe223b,Sao Paulo,SP,Southeast,3589
20cb7c2fde3e5bf10f0bbe7394e1c6a9,Andira-Pr,PR,South,86385
7e79d65b5c6f1f544b7daea036acf720,Sao Caetano Do Sul,SP,Southeast,9572
fd435faa3c0422b60440ea3480d0e77c,Joao Pessoa,PB,Northeast,58073
6bef34c5be6f2bbd70aa5165f6df94b1,Timbo,SC,South,89120
ae9690c6e8fee182c28c9ff8e11ca52c,Sao Paulo,SP,Southeast,4361
f7720c4fa8e3aba4546301ab80ea1f1b,Curitiba,PR,South,81350
5bba18b40e8c973b0f32e748004775b0,Itajobi,SP,Southeast,15840
7b7f91e98f8c6def45a1407923304402,Osasco,SP,Southeast,6154
4c2b230173bb36f9b240f2b8ac11786e,Sao Paulo,SP,Southeast,3933
a23266650e7c84bb93fbbba502137478,Porto Alegre,RS,South,90220
d2df77822373f19934e87694d8640767,Arapongas,PR,South,86706
8fbd63429be6d3e5e6d1a709b6464802,Santo Andre,SP,Southeast,9130
ac6417315ae5da8f9a38ee11de6f7780,Aruja,SP,Southeast,7400
81336a0f57a33776419727a300249e90,Sao Carlos,SP,Southeast,13560
02f623a8eb246f3c5f7c2f96462654e6,Botucatu,SP,Southeast,18611
56db5c0782e8f7ddc9343f9576ff6d16,Palhoca,SC,South,88132
29fe9f200d3fa0c668d2aa1ec7e08dfb,Balneario Camboriu,SC,South,88330
271b8923c6a549e02d3c9fd1f8c0422b,Praia Grande,SP,Southeast,11704
4e06067cc08b3f41d837768d392c3ee3,Betim,MG,Southeast,32604
ec933281fb017b5020d06df29c3f77e8,Sao Paulo,SP,Southeast,3820
49e7217cfe4e427191c378ec626d8737,Formiga,MG,Southeast,35570
34f563c82a85b99ae9e6d60db5fc2e28,Campo Bom,RS,South,93700
4ddeb3e828550cddc8d45c8bc36ab2d1,Sao Paulo,SP,Southeast,1131
90d4125885ab6c86e8820a722be71974,Taboao Da Serra,SP,Southeast,6780
3a734b715d333a2588a3d54a0c9b8746,Osasco,SP,Southeast,6132
f5b84683a9bf9e1df748cf40f601b39c,Sao Paulo,SP,Southeast,1127
392e0502231ae2f8b29994ef6398cd77,Cerqueira Cesar,SP,Southeast,18760
5d0363b33554b373851fc1622e4d5f3c,Atibaia,SP,Southeast,12952
6e85dc5ecd97a61094b89b046a509d8e,Marapoama,SP,Southeast,15845
417a1e6c7321084d2a0ae0d023cfad93,Imigrante,RS,South,95885
013900e863eace745d3ec7614cab5b1a,Curitiba,PR,South,80740
c157bdeedcbc9a8e3c8bf0d87ff24428,Mairinque,SP,Southeast,18120
fa3a0b5aabb344b9a92e3524b0202123,Sao Jose Dos Pinhais,SP,Southeast,83020
88cf19ec1fc2c58f161aee259d57142c,Sao Carlos,SP,Southeast,13570
c13ef0cfbe42f190780f621ce81f2234,Sao Paulo Sp,SP,Southeast,1207
fc908879b9ca1bd65419e54e50432d38,Sao Paulo,SP,Southeast,4558
c679fb69a36e1d8349e8c50a217b4d58,Caxias Do Sul,RS,South,95020
17a053fcb14bd219540cbde0df490be0,Mogi Guacu,SP,Southeast,13843
2d34636518ba88f5349b732fcf8ba2e4,Sao Paulo,SP,Southeast,1039
d79e8478eed9999493990b44955fb22e,Rio De Janeiro / Rio De Janeiro,RJ,Southeast,20081
458d868c9642f55f18f04e951a3fdde6,Porto Alegre,RS,South,90670
41b14765bd56c8ad10971074380f9c0c,Santo Andre,SP,Southeast,9070
e439f7176d763f92de325271111b2fd5,Joinville,SC,South,89219
7f2617c58d5d06806987308b45654351,Sao Paulo,SP,Southeast,4571
cac63f48c38cd7d002a7e846dcd99a23,Sumare,SP,Southeast,13170
04ee0ec01589969663ba5967c0e0bdc0,Lajeado,RS,South,95910
f00e21b1e91a79653163b7fd8f293ff1,Andradas,SP,Southeast,37795
9140ef75cc8211c4035935e80e567204,Maringa,PR,South,87015
79a679c36c08d606b3fd47ead9de109b,Sao Paulo,SP,Southeast,2611
cc5a78bbad32776dc4e3af205218368c,Divinopolis,MG,Southeast,35501
6eeed17989b0ae47c9f11ece6f38ea90,Sao Paulo,SP,Southeast,4123
b5f0712d22a873b6797ab6cc65c3fcba,Sao Paulo,SP,Southeast,2316
3f9c56764fabca627406093dcb3ef0b4,Rio De Janeiro,RJ,Southeast,22745
efb628aa07c8ca93d7db0d85b91a4f5a,Nova Iguacu,RJ,Southeast,26230
4e922959ae960d389249c378d1c939f5,Jacarei,SP,Southeast,12327
47648caee88ccfe951fbb27fbf7b4cbe,Diadema,SP,Southeast,9931
ca4b77513ac2040591b0d8fae6958380,Sando Andre,SP,Southeast,9190
7957cac1a02f45d0a4a7e45626382ec2,Curitiba,PR,South,80320
4cc4fd4fdd406a85bbdc1f824b731bd7,Toledo,PR,South,85906
b8630e1121437d41cb08e3c749c2c2e2,Duque De Caxias,RJ,Southeast,25070
cfe94489ddd337d1e29e12f2a7205d10,Sao Paulo,SP,Southeast,3178
9cf787a239c1aa29dbd76f153dc13f9a,Franca,SP,Southeast,14403
2a50b7ee5aebecc6fd0ff9784a4747d6,Brasilia,DF,Central-West,72580
d297f1055de2956aedfd3b04113dce3e,Nova Odessa,SP,Southeast,13382
2c3d56f92f360fb89d849b84e8f50eae,Barueri,SP,Southeast,6420
3442033154be05bac582e173ef54fd12,Sao Paulo,SP,Southeast,5413
78744a20ee2f80ba64f6804c25def2b8,Recife,PE,Northeast,50751
c990d6cf976a5718aaedc539f383ab88,Paulinia,SP,Southeast,13145
94e93ce877be27a515118dbfd2c2be41,Votuporanga,SP,Southeast,15502
b566ab0ef88016e00422755e305103c6,Extrema,MG,Southeast,37640
d9cb0052a666de5308b32f32ad5f1b1c,Olimpia,SP,Southeast,15400
a89e143d5211473ae18db9577ee34b64,Limeira,SP,Southeast,13486
1f2eebc0e970fd3c463e4f5d9652687a,Sao Paulo,SP,Southeast,1311
941554c5757b73ba0e50aa7732310afc,Sao Paulo,SP,Southeast,4142
8581055ce74af1daba164fdbd55a40de,Guarulhos,SP,Southeast,7112
a9ae440659f48b7849df83e82734150b,Santo Andre,SP,Southeast,9015
c963a25b8671419c6ce9eebe8fd03218,Angra Dos Reis Rj,RJ,Southeast,23943
9485a23c0430ba1d58d359391606fce6,Santo Andre,SP,Southeast,9015
0951a6e282947e09cd47969f4ed0b47f,Taboao Da Serra,SP,Southeast,6763
52f0fe436a347ddad7ed5f9aa4e27eaa,Sao Paulo,SP,Southeast,1129
9c7fd21e0aa159b20da593371f08ff7c,Osasco,SP,Southeast,6180
c33847515fa6305ce6feb1e818569f13,Brusque,SC,South,88359
8b8cfc8305aa441e4239358c9f6f2485,Londrina,PR,South,86020
2c00c85d30361cd2ced2969cffbbffa3,Belo Horizonte,MG,Southeast,31160
d4e4b5192cba4e0e66eb12a9d347239d,Toledo,PR,South,85904
ade45994b717ccee333492330fbf037b,Umuarama,PR,South,87505
bb5bd94c8f59cc050072d2930c869cac,Sao Paulo,SP,Southeast,5008
b05b432bf68945d4d9783f9e3ca29ee8,Birigui,SP,Southeast,16200
2a7dc43cecabf23403078e2188437d1d,Sao Paulo,SP,Southeast,4142
578fa3a9cb6b6dceab39231ad59cdaca,Fortaleza,CE,Northeast,60025
615c3462099ffa940d37b17dfda19594,Rio De Janeiro,RJ,Southeast,24855
a3f0b55de503387383c7b1de3ad7f678,Curitiba,PR,South,82400
6d7f8d9d594e28796b6b3205b00f459c,Curitiba,PR,South,80050
7b7ed56ae755e2880f2b69632e839c1e,Goiania,GO,Central-West,74230
4fae87d32467e18eb46e4a76a0a0b9ce,Ronda Alta,RS,South,99670
ea566164622c6b439516ab18062c42cd,Sao  Paulo,SP,Southeast,5303
821fb029fc6e495ca4f08a35d51e53a5,Sao Paulo,SP,Southeast,2030
d6ab728cf30867cf3f1a2e216ae2f9b7,Sao Paulo,SP,Southeast,3185
1a932caad4f9d804097d7f8e615baed1,Sao Paulo,SP,Southeast,2976
173d56ffbd4c56cb80fc3615487d712b,Sao Vicente,SP,Southeast,11370
2be17df1c49978426251562096c3cc09,Tubarao,SC,South,88704
f7c31656c19db6275a8acadca289f426,Ibitinga,SP,Southeast,14940
6025c79c035c3d772133b8b8238463b2,Pinhais/Pr,PR,South,83327
c6381d2d013342748761e906d45aff76,Portao,RS,South,93180
c500367424994318b9e779ff1ae9a330,Paulinia,SP,Southeast,13145
19e0f40a907ec568c34bfac15de4f4a1,Americana,SP,Southeast,13478
ecccfa2bb93b34a3bf033cc5d1dcdc69,Curitiba,PR,South,81810
c66dccfb3f109511246da627dd5a2498,Registro,SP,Southeast,11900
d921b68bf747894be13a97ae52b0f386,Formiga,MG,Southeast,35570
929f342384a6607afe143d789ade1316,Londrina,PR,South,86065
e256a62e0ac58c0edfba09966142d561,Curitiba,PR,South,81320
b5b800c4065bebf4d3442311c9857344,Sao Paulo,SP,Southeast,3561
c8417879a15366a17c30af34c798c332,Sao Paulo,SP,Southeast,4445
8dfbc5ff27df12f6cef751d3b9554222,Curitiba,PR,South,80220
e732329483fd5f27367dd997b47f598a,Blumenau,SC,South,89030
989becdce12ebc39863c2bceab6f3ca1,Curitiba,PR,South,81730
9f56a7a649097b166d8ed286ad86a15c,Rio De Janeiro,RJ,Southeast,21041
c4d51195486dc781531876a7d00453d8,Presidente Prudente,SP,Southeast,19023
98115075dd26cb8835946fc6086f5d30,Ao Bernardo Do Campo,SP,Southeast,9687
2305ab43e846518f58dd9d59f3f54e96,Sao Paulo,SP,Southeast,8452
2528513dd95219a6013d4d05176e391a,Osasco,SP,Southeast,6060
64c9a1db4e73e19aaafd3286dc448c96,Curitiba,PR,South,82510
44ed138eca6214d572ce1d813fb0049b,Canoas,RS,South,92010
ce4755084bc097113867e6454f8f5e52,Ribeirao Preto,SP,Southeast,14090
3e51f9cbe317bc3a88f2c76583811ee4,Sao Paulo,SP,Southeast,8032
204b4e07bddef3c9b317f70189135b22,Borda Da Mata,MG,Southeast,37564
921323538c9f1c4e816f2720eac02bea,Sao Paulo,SP,Southeast,1319
1464afc72f696af775557a821c2e253f,Nova Friburgo,RJ,Southeast,28630
77a515caa36327151d1cc6c32a9f00e1,Diadema,SP,Southeast,9912
32fdd5d44ecb43dfd6a24b9369eca144,Carmo Do Cajuru,MG,Southeast,35557
4b0fdb526525f9890eb145bf1534640e,Ibitinga,SP,Southeast,14940
1cd9e0cc1839d55516843def5600816d,Sao Paulo,SP,Southeast,3951
7fc87cc3e89b3d1d5cabdca32f8485aa,Guarulhos,SP,Southeast,7123
0c7f30ae9b147eca07affbef92832a6a,Ponta Grossa,PR,South,84020
e09887ca8c7bf8a4621ce481820414ef,Sao Paulo,SP,Southeast,8431
318f287a62ab7ac10b703ac37435a231,Sao Paulo,SP,Southeast,4773
52bb00821bcdd358a5a5a27e1f6be5a1,Osasco,SP,Southeast,6268
acb6c2ca5c82411c1fdb88d5fd5eb95e,Sao Paulo,SP,Southeast,3423
26e2e5033827d2ba53929f43e03d8ffe,Sao Paulo,SP,Southeast,2611
55dedd83e501d8248880557d9073cbfd,Rio De Janeiro,RJ,Southeast,22061
5b179e9e8cc7ab6fd113a46ca584da81,Sao Paulo,SP,Southeast,5424
ffdd9f82b9a447f6f8d4b91554cc7dd3,Curitiba,PR,South,80030
4eeb99008a0f59d2c7759c59f9a346eb,Embu Das Artes,SP,Southeast,6807
f3511c85f59f8dec53d140501ee8e7a8,Curitiba,PR,South,80045
60da8bfa7eebe230b7d66ac4082d79b3,Fernando Prestes,SP,Southeast,15940
2c538755f1ca9540af144f266e70df6c,Castro Pires,MG,Southeast,39801
cb41bfbcbda0aea354a834ab222f9a59,Sao Paulo,SP,Southeast,3520
2379bdc3888025689a9deb7b141507d5,Mogi Mirim,SP,Southeast,13806
5ee7fd217d08dfe5d3e2f51f96a12c9a,Vargem Grande Do Sul,SP,Southeast,13880
a414555ce331b8c8aea4a9cb8395194d,Sao Paulo,SP,Southeast,3638
92992bec39dde5766f590d3b1f46d465,Sao Paulo,SP,Southeast,4310
834f8533b2ecb6598dd004ff3de7203a,Sao Paulo,SP,Southeast,5181
b5f49fe968dff6b112861e6cd8e192ef,Curitiba,PR,South,80710
b26741d31a563d769b4af0465ab20c56,Florianopolis,SC,South,88061
f7315bb81aea4ddca2d39e249a801c98,Guarulhos,SP,Southeast,7082
8e2b3afb420011ef0c88c9d5f11ea526,Campinas,SP,Southeast,13060
8fff28c4263ddec387f28d237fb42773,Sao Paulo,SP,Southeast,5594
0ddefe3c7a032b91f4e25b9c3a08fca1,Sao Bernardo Do Campo,SP,Southeast,9721
730937bf88cb151eb2eb849f642fc213,Rio Claro,SP,Southeast,13500
cc3d14116804f7209f3884f6367f1152,Curitiba,PR,South,82940
5dc203c7b84a0e71e878a179de05fb9a,Pompeia,SP,Southeast,17580
440dd6ab244315c632130ecfb63827b1,Votuporanga,SP,Southeast,15502
66fd84ee7528c0c0de85d0f44a73d5ab,Campina Das Missoes,RS,South,98975
fec6912baad85d41729669edd6b4d3b8,Ribeirao Preto,SP,Southeast,14110
666658b8da8370f30e1f89893b1de5e6,Sao Paulo,SP,Southeast,3658
f3c38ab652836d21de61fb8314b69182,Sao Paulo,SP,Southeast,1206
90b57083da5d803237da74daec6dcb2b,Curitiba,PR,South,80730
45d33f715e24d15a6ccf5c17b3a23e3c,Sorocaba,SP,Southeast,18015
1bb3812d5f0747a3ab7348f199001a10,Sao Paulo,SP,Southeast,4708
c33a5c3c983090c8b78a28e65052a20d,Criciuma,SC,South,88802
003554e2dce176b5555353e4f3555ac8,Goiania,GO,Central-West,74565
16090f2ca825584b5a147ab24aa30c86,Atibaia,SP,Southeast,12940
5659d77e8d90378e39b960ad5956f64e,Taubate,SP,Southeast,12062
b561927807645834b59ef0d16ba55a24,Sao Paulo,SP,Southeast,2955
28d162ab86bb49d719c32f0ee6186eaa,Ribeirao Preto,SP,Southeast,14079
e06f09ec0a4aca210779cf1cfc63cf19,Sao Paulo,SP,Southeast,4773
8c9348f33ae3dada25c99c99ade2af78,Carapicuiba,SP,Southeast,6340
da6a60cc8cc724fe51be021ff8be779c,Sao Pedro Da Aldeia,RJ,Southeast,28941
461ff5303b6c9c1a4a07f40c5aece516,Pinhais,PR,South,83323
e82de6494d91d3c4c54450f59b227a94,Ibitinga,SP,Southeast,14940
213b25e6f54661939f11710a6fddb871,Salto,SP,Southeast,13321
78c99c6dff4eeae5be99bf635ed21e3f,Marilia,SP,Southeast,17510
a36ac007a4d18f865c8d32c3b2402c2d,Barueri,SP,Southeast,6455
a2e85714b56b1cb6bb24a9a6e6cad36f,Miguelopolis,SP,Southeast,14530
6b333a05bf188ef3e1f1662a86bd9855,Brasilia,DF,Central-West,72304
56642bcb79900e777d68e91915cb4267,Sao Paulo,SP,Southeast,3701
41b86b552e54e3a7009596125aa8b167,Sao Paulo,SP,Southeast,2470
1d0997ff06b524ce9289ffd75114ecd3,Recife,PE,Northeast,52020
73b8eb4a9a729d4019b24ed1be748cbf,Campinas,SP,Southeast,13070
a69aa24cec11168e7e39a3fbc727e925,Carapicuiba,SP,Southeast,6330
8ea394aed8138685abe1eb9f25e1021d,Sorocaba,SP,Southeast,18053
8a130737016f838139d31878787a39c9,Sao Paulo,SP,Southeast,3187
f682e0f848abafc6f41e0d4e868c66ef,Mairipora,SP,Southeast,7600
11742f81550ac064cc9a40f67151d9ad,Catanduva,SP,Southeast,15810
8a40ae794fa3f9892cee24bd5af0488b,Curitiba,PR,South,82620
0936e1837d0c79253456bbb2ffaaef10,Sao Paulo,SP,Southeast,2050
850f4f8af5ea87287ac68de36e29107f,Sao Paulo,SP,Southeast,4367
4dc2e811a1760953cb7c6a590b498943,Itapui,SP,Southeast,17230
343e716476e3748b069f980efbaa294e,Campinas,SP,Southeast,13033
e9729944ba65dc3ce425e0c5a22ae7b2,Petropolis,RJ,Southeast,25730
e0eabded302882513ced4ea3eb0c7059,Campinas,SP,Southeast,13023
643214e62b870443ccbe55ab29a4dccf,Sao Paulo,SP,Southeast,2134
0aa124728afc1131dff5655f4c6f487b,Alfenas,MG,Southeast,37135
ce27a3cc3c8cc1ea79d11e561e9bebb6,Sao Paulo,SP,Southeast,3006
da4d149c0ddbac90557103ac0a0ec356,Sbc,SP,Southeast,9861
0241d4d5d36f10f80c644447315af0bd,Curitiba,PR,South,80330
272f092de69afedd4d2969440b37f18f,Sao Paulo,SP,Southeast,3265
d1aa1ec0839dcab73a6161130eb1f94a,Curitiba,PR,South,80220
8e8a7ce9f2f970dc00e2acf6f6e199f6,Sao Goncalo,RJ,Southeast,24710
d7827b2af99326a03b0ed9c7a24db0d3,Londrina,SP,Southeast,86076
3935fe5fe0f82787a9dcb8deb62be09d,Sao Paulo,SP,Southeast,4905
119d1aef1b4144adba89163f6cd9f5d4,Pedreira,SP,Southeast,13920
9a1aea68d3efa00862ec88c0768037d0,Catanduva,SP,Southeast,15806
a9b533a26e898b12e8b8d4c07279bf4d,Rio De Janeiro,RJ,Southeast,21545
5b51032eddd242adc84c38acab88f23d,Borda Da Mata,MG,Southeast,37564
8cc6a0e5738e61a87b03c78b2ba9db4b,Andradas,MG,Southeast,37795
c53bcd3be457a342a97e39e5a9f0be22,Neopolis,SE,Northeast,49980
f4db9b37944bcb8873e6b456ee190bbf,Itaquaquecetuba,SP,Southeast,8599
729b2d09b2a0bdab221076327f13d050,Mineiros Do Tiete,SP,Southeast,17320
18e694e0e48ed6f7aa3f24aade5fd697,Varzea Paulista,SP,Southeast,13224
30a81d8cf85fb2ada1b1b094c9583a95,Sao Paulo,SP,Southeast,3563
6561d6bf844e464b4019442692b40e02,Franco Da Rocha,SP,Southeast,7859
e64d65bc8dbec2accda90c58de5d1246,Rio Claro,SP,Southeast,13500
3903c788ded8dc03b5ebab37a2f3e9a1,Carapicuiba,SP,Southeast,6332
63191ead8d3b2f937cd1996fdcbbad20,Jundiai,SP,Southeast,13212
67bf6941ba2f1fa1d02c375766bc3e53,Curitiba,PR,South,82400
897060da8b9a21f655304d50fd935913,Ribeirao Preto,SP,Southeast,14092
76c47a299e4a8fe992316a85865acbe9,Ribeirao Preto,SP,Southeast,14075
d1b9d4be4b6f9ebd85f8acd6745ba612,Nova Lima,MG,Southeast,34006
3ea08c48e851106d2f584349daba335f,Barbacena,MG,Southeast,36201
389e45560e33d2d0747f949dcddbc08e,Sao Jose Dos Campos,SP,Southeast,12238
b81e3a6c866a764974fe849821abeebd,Maua,SP,Southeast,9360
40536e7ca18e1bce252828e5876466cc,Caieiras,SP,Southeast,7747
b494891378bd8f4560abe576c52deacd,Sao Paulo,SP,Southeast,4160
09f952a5f58d2285b0372551ae8f9b01,Sao Bernardo Do Campo,SP,Southeast,9725
14d7985702e72162bbf13b6beb74ab2b,Santo Andre,SP,Southeast,9131
2c4c47cb51acd5ea5db5e0ae0e26542a,Buritama,SP,Southeast,15290
b416191c9813d821a295cfabafff4161,Franca,SP,Southeast,14407
9616352088dcf83a7c06637f4ebf1c80,Umuarama,PR,South,87504
557f22c76691849db52d2abccf0015d0,Morrinhos,GO,Central-West,75650
968ee78631915a63fef426d6733d7422,Erechim,RS,South,99700
533d46c1b06970e99f09523a61df4972,Itapetininga,SP,Southeast,18200
1dd33b8119b3cb1056ed5dc88cd0aaf4,Sao Paulo,SP,Southeast,4710
ac137bac82ffa8548e62bd9d01d2a14f,Sao Paulo,SP,Southeast,3631
2dcf93836ae3ce0d7c93e2f10876467a,Sao Jose Dos Campos,SP,Southeast,12240
51702dc2a3e106c76dbff722b5bf0726,Conchal,SP,Southeast,13835
97512d3fc193b2d1dfcdba0f9d1f0f8a,Sao Paulo,SP,Southeast,8270
f3975e8a41157005d4bcbb358678cd9b,Pinhalzinho,SC,South,89870
76d336555bb25f3165d2f0d6da719c40,Sorocaba,SP,Southeast,18015
f08a5b9dd6767129688d001acafc21e5,Porto Alegre,RS,South,90230
ae45df84722b1d15c5f32b23a095746c,Sao Paulo,SP,Southeast,3062
d197aa8fbc64087f61984deef05f6227,Sao Jose Dos Campos,SP,Southeast,12224
afa6714acee029b2dfdf357e5579cc03,Descalvado,SP,Southeast,13690
520b493b57809f446cb0a233bb3e25c7,Santos,SP,Southeast,11075
9b1ab052f5fca308ba743ac789ebb2e1,Pitanga,PR,South,85200
bab0a8cd684e41ba6e2637dca0979d3b,Rio De Janeiro,RJ,Southeast,22793
